Sentiment,Text,
1,"Done my #pfizer #booster ?
#covidvacccine #covid19vacccine #covidbooster 
Get vaccinated for  your protection and to your famiy and others too
#JquesanFamilyPhoto @ Marikina City https://t.co/Pf2QSnAJtB",
0,"body ache, fever, colds and chills at 4am is my body's way of coping with the 3rd jab. this too shall pass.
#BoosterJab #Pfizer",
0,Sakit naman.. sobrang sakit.. sakit ng braso ko.. ?????? #boostershot #Pfizer,
0,Ang sakit parin ng arm ko sa may part ng turok ng karayom ?? #BoosterJab #Pfizer #CovidVaccine,
1,"Makakapag 2nd dose na din sa wakas ????
#Pfizer https://t.co/CT92y247x1",
0,"Aray, masakit sa braso, sana di mag fever  #pfizer #boosterdose",
1,"Second dose?
#FullyVaccinated
#Sinovac",
0,Hindi vaccinated or #Sinovac?! https://t.co/ko34vIKkcf,
1,"Monday Grind. 
Go get your shots. 
#resbakuna #Pfizer https://t.co/0IIj7w8CYX",
1,"Starting my new year with a booster shot. Let's all get vaccinated for a better 2022.

#covidvacccine #resbakuna #vaccineworks https://t.co/bxAoIkHyDM",
1,Booster jab done! Kudos to all staff working to get more people vaccinated ?? #ResBAKUNA #BIDABakuNation #BIDAangMayDisiplina #BIDASolusyon #LegazpiBAKtoNORMAL https://t.co/Voz9i1ZuUC,
1,"Finally, booster Done!

#Pfizer #Carmona https://t.co/NpDNZwHyMu",
1,"Okay so mukhang di sanay katawan ko sa sosyaling bakuna kaya ako nilagnat.

But am fine now! Stronger than yesterday ?? #freebritney chos #pfizer",
1,@CBLucio Hahahahahahahahaha pfinally pfrotected!!! #pfizer,
0,"Hilanat starts now HAHAHAHA
#BoosterJab 
#Pfizer https://t.co/8v47wjho5b",
1,"Booster Shots done! Nakaswerte ako sa #pfizer kahapon, mahabang kwento, hehehe ?? #pfizerbabies na kami ni mommy! #pfizerbooster #vaccinationdone?? #vaccinated @ Ayala Mall Southpark https://t.co/lG3uaTI7H1",
0,"3 days nako nilagnat.  sakit ba katawan ko. ??

#BoosterShot #Pfizer",
1,"Okay lang ma-basted... basta boosted!??

Isang paalala mula kay Tito Vic (and Joey)
Get vaccinated/boosted NOW!

#omicron #covid19 #pfizer #vaccine #delta #pandemic #philippines https://t.co/p6HvjB1YoB",
0,"Legit yong sakit ng braso ko para akong lalagnatin na Ewan #Pfizer 
#booster",
1,Booster done #Pfizer ?? https://t.co/TRbUekV3c3,
1,Finally done with my #boostershot ... #BoosterDose #Pfizer #pfizerbooster #SanJuan #SanJuanArena https://t.co/4kqqF4KYCF,
1,"???

Got my booster shot. I am now �Pfizer�d�..??????

Be well, stay safe. Thank you, Taguig!

#iLoveTaguig
#RoadtoZero 
#Pfizer
#imAkiBoi https://t.co/ilnbP6GXu9",
1,"It is safe, and you can't get safer than safe. #Pfizer #BoosterShots #BakunadongValenzuelano 
@valenzuelacity @ValtraceSupport @rex_gatchalian https://t.co/5PM0J5ZhSu",
1,"Got my booster shot. ????

#PfizerBioNTech https://t.co/fARKSvw4ME",
1,Cheers to the end of Omicron ?? Ready na ako sa bagsik ni Moderna?????? #Boosted #BoosterShot #VaccinesWork #MagpaBakunaKa #ResBakuna @ManilaPIO @IskoMoreno https://t.co/ImyU7aDOEe https://t.co/wah4F31wnD,
0,Ouch.?? #booster #pfizer https://t.co/yJdoAP8MSg,
0,nararamdaman ko nang hihiga nako dahil sa side effects in a few minutes.. #BoosterDose #Pfizer,
0,"Done with Pfizer booster kaninang umaga tapos naglaba paguwi! Tibay mo boi naglaba ka pa talaga hahaha. Tapos umuwi pa Antipolo, masakit tuloy braso ko at mejo nahihilo.. #BoosterShot #Pfizer #FridayFeeling #Miu https://t.co/s73MPmZn9T",
0,nakakaantok pala ang covid vaccine HAHAHA #COVID19 #Pfizer https://t.co/n4nTFlPpi4,
1,Natapos din!  #BoosterJab #Pfizer https://t.co/SVV9uheXi8,
0,Sobrang bigat sa pakiramdam. #booster #pfizer,
0,"Got my Pfizer booster shot yesterday. Almost 7 hours pa ang pila namin sa Ateneo de Iloilo. And here I am.. 

Masakit buong katawan
Masakit ulo
Parang may lagnat
Nilalamig

I have to skip work because all my joints are sore. ??????

Sana bukas okay na. 

#Booster
#Pfizer https://t.co/SOPUkVr6HG",
0,Shocks. Malala pala side effect ng pfizer vax. ???? #BoosterDose #Pfizer #boosterdone,
0,Para akong lalagnatin... #Pfizer,
0,"Okay� uwi na tayo feeling ko hihiga na ako. Epekto ata no ng booster? #pfizer

Chhhzzz para lang makahashtag pfizer hahahaha pero sakit ng katawan ko. Di naman ganito sa sinovac before",
1,Got My Booster Shot Today Please po Magpapabakuna po Tayo ?????? #BoosterShot #Pfizer,
0,"4pm-6am tulog??
14hours,grabe ang pagod 
#Pfizervaccine",
1,"Booster Done! ??

#Pfizer @ Lucban, Quezon Province https://t.co/Uhkk4EOu0t",
1,"Done ??
#BoosterJab 
#Pfizer https://t.co/W6tCydcxTQ",
1,Done booster???? #Pfizer #BoosterDose https://t.co/G7O0TOdnrD,
1,"011722 | gettin� boosted! #pfizer ??

?1st & 2nd dose - Sinovac (Thanks to Pasig City)
?booster dose - Pfizer (Thanks to Batangas City)
Kudos, 1 hour and I�m done! ?????? https://t.co/RGT1e2a1Bg",
1,"Booster vaxx done! ?? Thank you #Manila LGU and yorme @IskoMoreno @ManilaPIO

Magpabooster na.. sa Kartilya ng Katipunan near Manila City Hall, open for bikers, motor riders, kahit nakascooter! Mabilis lang at may choices pa ng vax brand ??

#Resbakuna
#vaccination https://t.co/K3CO9sXs87",
0,Body temp 37.8 pero ndi nmn ako nag chill.. Or nahihilo or anything.. Mainit lng tlga ko.. Sna mawala n ung fever ko.. #boostershot #Pfizer,
0,"Lulubog Lilitaw na lagnat now on its 2nd day.

#BoosterJab
#Pfizer
??",
0,Sobrang sakit ng ulo ko dahil sa booster shot. Pero mas masakit ata yung braso hahaha ?? #Pfizer,
0,"Ngalay at mainit ang braso ko ..
???? #Pfizer https://t.co/WFrL8W9SZ7",
0,Sobrang sakit ng braso ko ?? #boostershot #Pfizer,
0,"Grabe ka pfizer booster shot, ang bigat mo sa braso. Hanggang ngayon ramdam kita, yun sinovac na first two doses ko, saglit lang, nawala agad sakit. #pfizer #BoosterJab",
0,Ang bigat ng braso ko. #pfizer #booster,
0,"Sakit pa rin ng braso ko at kili-kili.

#BoosterDose #Pfizer #Vaccination",
1,"Just got my booster shot today. 
#IngatAngatBakunaLahat #BayanihanBakunahan
#Resbakuna #Moderna #VaccinesWork",
0,"Not feeling well ??

#Boosted 
#moderna https://t.co/qaFxjy3aht",
1,Booster shot done <3 ? #Moderna https://t.co/Kz0dj42tTN,
1,"cheers to the end of omecron
#1stdose?
#2nddose?
#booster ?
ready nq sa bagsik ni aztrazeneca??????
#malolosbulacan
#boosterdose
#RESBAKUNA https://t.co/VEWsYc2Ggj",
1,"Nakapag pa vaccine din sa wakas. ????
#1stdosevaccinedone
#moderna https://t.co/iiDirjqHOA",
1,"Give yourself a Boost!??

#Moderna huwag mo kami pahirapan please??
@murphyfernandez @ Alviera Porac - Ayala Land https://t.co/eFtQZdthrb",
1,"Finally got my booster shot. Parang medyo mabigat. ??
#Moderna #ManilaCovid19Vaccine https://t.co/RswPAglnqM",
1,"Took paracetamol just in case na talaban ng side effects ng bakuna.

#moderna https://t.co/wVXhbnmKa6",
0,"Ang mga tao pag tanungin ng bakuna or booster pag #Moderna may certain level of kahambugan.

Because? 

#opinion",
0,"Akala ko sanay na ako sa vaccine,
pero masakit din pala ang booster shot,parang pag iwan niya sayo sa ere ???? !! 

#Moderna",
1,Vaxxed! First dose done???Thank you @Mayora_Abby and #frontliners  for a very systematic vaccination process in SM Makati.  #resbakuna #bakunamakati https://t.co/yUFD0BqidC,
1,Done booster shot?? #Moderna https://t.co/A1DVtwxYe2,
1,Done with my booster shot today. Thank you GMA ?? #Moderna https://t.co/X19FHkHCAm,
1,"Got boosted??
#moderna https://t.co/XWlwL4Gyow",
1,#IGotABooster #Moderna please no side effects need shower para fresh ?? https://t.co/7N1TThoc71,
1,"Just got #Boosted with #ModernaVaccine previously vaccinated with #Pfizer. ????
#A3 #Vaxxed @ Dau Barangay Hall https://t.co/MPJeyUL9vM",
0,"Ngayon lang umeepekto ang injection kanina. Medyo masakit ang turok ng booster sa ngayon at mabigat ang pakiramdam ng pinag-injectionan. Medyo inconvenient mag-type. Pahinga ba muna o tuloy lang? Ang dami pang pending tasks. ??
#GotMyBoosterToday
#Resbakuna",
0,"moderna ba o gluta ang na inject.??

#Boosted #Moderna https://t.co/8RpojDeFqh",
0,"Jeske parang binugbog ang katawan ko sobrang sakit,ang jnit ng pakiramdam ko,ung asawa ko grabe ang chill nya kagabi,hay dose 3 grabe ang epekto... #moderna",
1,Booster po muna tayo. ???? #Moderna #Covaxin #vaccination #Booster https://t.co/EgwUOmmaAg,
0,Nilagnat rin ba kayo nung nagpa-booster kayo? Huhuhu. Bigat ng pakiramdam ko. #Moderna,
0,"ang bigat ng kaliwang braso kooooooooooo.
#Boosted
#Moderna",
0,bat parang ngayon ako nilalagnat ughhhhh #Moderna pa! lakas ka e hahaha,
0,"grabe ang sakit ng katawan ko
#moderna",
1,"Boosted ??
#Moderna https://t.co/6QPUfh2g9O",
1,Vaccines work! Plus palakas ng immune system. ?? #MODERNA #RESBAKUNA https://t.co/Civ5FkGl98,
1,Nakapagpa-booster shot na rin ako. #moderna,
0,"Mabigat nga sya sa braso pero mas mabigat padin Eye bags ko ??????
#Moderna
#boostershots https://t.co/nzMW6YKqJP",
0,"Ang bigat na ng braso ko. ??
#Moderna",
0,"Grabe na yung hilo ko! Napa'sl ako ng wala sa oras ????

#Moderna, iba ka!",
1,"Sa wakas first dose ng team antonel

#pfizer #pfizerkids 
#CSJDM
#SJDMPIO
#BIDAangMayDisiplina
#RESBAKUNA
#SanJose�oBakunadoProtektado @ City College of San Jose del Monte https://t.co/Aogg6zdJpT",
1,"Caleb's 1st dose is done good job.

That face though. ??

#Resbakuna #pfizer #spcovax #CalebZePiglet @ Robinsons Galleria South https://t.co/ZwWpNLdkdF",
1,"Finally got my booster shot ??

Thank you #AstraZeneca",
1,"Walang kuryente so I took a nap, after a while, someone�s at the gate, RHU, tinanong niya kung gusto ko daw mag-booster, sabi ko �oo�� ayun, fully vakunado na ang vakla. #GetVaccinated #AstraZeneca#ResBakuna ??",
0,"Kaya ayaw ko pa booster ee! Ayaw ko ng side effect!!!!!! ??
#AstraZeneca",
1,"Happy Vaxx-inersary! ??????
Isang taong protektado!  #Astrazeneca #March18 https://t.co/P3MjazhQXD",
1,"Fully Vaccinated
Ready na mag Face to Face Class
#Resbakuna #AstraZeneca #MunCoVac @ Laguerta Health Center https://t.co/3Q1DCk6rn5",
1,nakapagpa-booster na rin ?? #Moderna,
0,Bad cold kagabi pero walang lagnat. Ngayon medyo may leg pain. Booster shot side-effects watch #moderna,
1,"booster checked off
#Moderna https://t.co/e692H4zwLK",
0,Just got my booster.. sana di lagnatin.. #moderna,
0,Watson store was administering #Pfizer booster shot ?? yesterday for free. There was no queue so I grabbed the opportunity. Why not? Now I can�t get out of my bed. This is what happened if you do things spontaneously. ??,
1,"Fully vaccinated ?? ??????

#fullyvacinnated #pfizer #vaccineforkids #vaccinatedandhappy #vaccinessavelives @ Mall of Asia moa https://t.co/TRdUeybXHH",
1,Fully Vaxxed!! Thank You Lord!?????? #Pfizer @ SM North EDSA Skydome https://t.co/mqC6VV8QiW,
0,Bongga ng adverse effects ng #Pfizer vaccine!!,
1,Finally... #pfizer  vaccinee???? https://t.co/90gpMSuTTZ,
1,2nd dose is finally done! #pfizer???? vaccinee https://t.co/VtBSMAYjub,
1,"Booster ?
.
.
.
Get Vaccinated!
#BakunaMakati #Pfizer #SafeMakati #MajLifeShares2022 #ProudMakatizens @ San Lorenzo Place Mall https://t.co/nAvSYzIkBn",
0,Thank God wala na akong ibang narandaman epekto ng Boosters Dose ko kahapon ?? #Pfizer #boosters,
0,"Napakasakit mo! ????
#Booster #Pfizer",
0,"Yung nakalimutan mo bagong vaccine ka..Narealize mo, di mo pala magalaw balikat mo. Yay! 
Nakapag #Booster na din ba kayo? Mabigat din ba? #Pfizer https://t.co/jwBDR7Jl18",
0,"Pa easy easy lang kahapon, tas pag gising ko sumipa yung side effects 
?????? #BoosterShots #Pfizervaccine",
1,"Palakasin ang proteksyon ng inyong katawan at huwag katakutan ang side effects ng bakuna! 
Labanan ang COVID-19! Magpabooster na!
@dohbicol 

#RESBAKUNA
#OneBicolAgainstCOVID19
#otwtonewnormal
#HealthyBicol https://t.co/aokN5UMUM2",
0,@RusStheArt_28 Ako parang binugbog ni Manny Pacquiao #Moderna ?,
1,"Let's rock with #Pfizer. ???????????? #ResbakunaKids #YuriYssa #HerdImmunity #StaySafe #1stDose #StayHealthy #KasanggaNgBida #BeEducated @ Abreeza Ayala Mall, Davao City https://t.co/tG31a17xdB",
1,"Yay! First vaccine para sa mga chikiting. 
Miss you Sassa.?? #Alexsa  ?? Shay

#Pfizer #pfizerkids #pfizer1stdose https://t.co/tkMaiuPP7J",
1,#boostershot #pfizerbiontech #ThankYouLord #menjoaskiasjoy ..?? @ Ospital ng Para�aque - District II https://t.co/xjF09fgvMA,
0,Ay ay ay ?? #zombie #VaccineSideEffects #VaccineDeath #Pfizer https://t.co/cDBOPmEQbg,
0,"Eto yung di ko maintindihan eh. Nasa trial pa nga. Nakasulat naman pala sabihin sa doctor kung may symptoms.Andame na nagsasabe pero cinecensor kahet sa fb.Nagbibingi bingihan ibang doctor.pikit mata DOH. Buti pa PAO, vocal sa side effects eh. ?? #pfizer #recent documents https://t.co/BG2wgtX9e0",
