Created-At,Text,
01/03/2021 7:20,"Got my 1st dose of #Sinovac. 
Based on available science, it’s good enough &amp; safe for most people. I DON’T trust th… https://t.co/d0bHxQF9DZ",
01/03/2021 6:57,“Right now this (#Sinovac) is the best vaccine. And every day that we don’t get vaccinated we run the risk of being… https://t.co/u75HWfHCCk,
01/03/2021 6:44,24H Post #coronavac #Sinovac and I am super okay??!! Thank you lord ???? #fightcovid19 #HerdImmunity,
01/03/2021 5:44,I got my 1/2 covid vaccine shot today!   Grateful! ?????? #TrustTheScience #VaccinesWork #AlmostThere #Sinovac,
01/03/2021 5:37,"I am protecting myself, so that I can protect others! ??

#vaccinated ??????
#RESBAKUNA #Sottovax #Sinovac #BuhayNurse… https://t.co/GeziDvjt0a",
01/03/2021 3:58,"My dose of HOPE ?? ????
#Bakunado
#Resbakuna
#Sinovac
#WeHealAsOne
#Covid19Alis
#LordHealOurLand
#Covid19Vaccine… https://t.co/tD56WEZITf",
01/03/2021 3:48,"?? Got my First dose today!!!
Road to COVID19-Free Summer ??????
#ResBakuna #IMVaccinated #Sinovac #BidaSolusyon @ Sout… https://t.co/3GgC32aeLJ",
01/03/2021 3:47,"We’ve prayed for this vaccine for a year, sana this time kayanin ng katawan ko, I really want to have it. #sinovac",
01/03/2021 3:47,I am a health worker proudly vaccinated! ?????????? #beatcovid19 #covidwarrior #sinovac #firstdose @ Southern Philippine… https://t.co/vk0Ls4xAAY,
01/03/2021 3:42,"1 down..1 more to go???? #justgotvaccinated #sinovac @ Balindong, Lanao del Sur https://t.co/rfgUcTFTFE",
01/03/2021 2:06,"Got my first dose today.??
Thank You, G!

#RESBAKUNA #Sinovac https://t.co/oHQCNNCOpK",
01/03/2021 1:47,"first dose vaccine done??
#VaccinesWork 
#RESBAKUNA 
#Sinovac https://t.co/I549tJDIEy",
01/03/2021 1:13,Today is my schedule for my Sinovac vaccination. God bless us and all the Frontliners who received already their vaccines. #Sinovac #bakuna,
03/06/2021 12:16,Got my shot! #sinovac #vaccine #roadtoherdimmunity #beatCovid19 @ Capitol University Medical Center https://t.co/8caCYRMzTk,
04/06/2021 8:46,"I got vaccinated today with #Sinovac. So far, I havent experienced any side effects. But believe me, even if they s… https://t.co/BP3runitYf",
04/06/2021 7:30,Received Sinovac Vaccine First Dose Today!!!???????? #Sinovac #CovidVaccine #Covid_19 #COVID19Vaccine #StaySafe https://t.co/ATQgJ1X53t,
04/06/2021 5:53,"Took my shot for a start of a new hope.
First jab of #SINOVAC done ? 
#RESBAKUNA #COVID19PH #vaccinated https://t.co/qgu6yOQlt2",
04/06/2021 5:41,5 days and 12 hrs post inoculation of 1st dose of #Sinovac : Didn't feel / experience anything. No joint or body pa… https://t.co/50m8RaOwuH,
04/06/2021 4:42,"Done my part. ?? Pa-Google translate na lang sa drug lit. ??
#GetTheJab #FrontlineNurse #VaccinationDrive #Sinovac… https://t.co/JTvbZGaIvi",
04/06/2021 3:47,Feeling light-headed several hours after #Sinovac vaccination but nothing so alarming nor really strange feelings so far.,
04/06/2021 3:13,"Keep it cool ?? 
Get your shot ??
And be part of the solution ?? 

#Resbakuna #Sinovac #EndCovidNow @ New San Carlos C… https://t.co/m3zljHYryf",
03/06/2021 16:59,"This pandemic will end soon. ??
We got our Covid19 vaccine! ??

Stay protected! Stay safe! ??

#ResBakuna????
#Sinovac… https://t.co/SG8RbPpkY9",
03/06/2021 13:25,"Finally completed...

#PfizerBiontech 
#keepingonpositiveside https://t.co/vh2kOSu5Qj",
03/06/2021 9:12,"2nd shot done ????
Godbless our health 
#Labanparasabayan #sinovac 
#COVID19GoAway",
03/06/2021 9:05,Just got my second dose of #COVID19 #vaccine (#Sinovac). Let’s beat this bug! https://t.co/aoW9hvvhz3,
03/06/2021 8:30,I'm going to have this vaccine tomorrow. Read all of about it ??. #Sinovac https://t.co/KLn3byCwkV,
03/06/2021 8:16,Excited for my second #SINOVAC dose #frontlinERmd #COVID19,
03/06/2021 7:43,"My ""dose of hope"" is completed ??????
#FullyVaccinated
#Sinovac
#ProtectMyself
#ProtectMyFamily
#ProtectMyPatients… https://t.co/DJPI9KPeTo",
03/06/2021 6:10,"We can help fight COVID-19 by getting vaccinated. 

#KeepSafe #StayProtected #SaveLives

#COVID19 #Vaccine #Sinovac… https://t.co/fs2aqjVCxG",
03/06/2021 3:30,"2 days post vaccination ?? Still, no side effects felt ????
#resbakuna #firstdosedone #Sinovac 
#iamvaccinated https://t.co/7dRiFhIMWC",
03/06/2021 2:35,"Protect yourself and others! Get vaccinated. 

 #sinovac?? #sinovac #sinovacbiotech #sinovacph #gotvaccinated??… https://t.co/LuqdNlWe6w",
03/06/2021 1:36,Help save lives! ???? #sinovac?? #sinovac #sinovacbiotech #sinovacph #gotvaccinated?? #helpsavelivestoday… https://t.co/CxTJKNTxy5,
02/06/2021 16:49,"I Got Vaccinated !!!

#Sinovac 
#RESBAKUNA 
#COVID19 
#CoronaVaccine 
#BatangKankaloo 

Thank You Lord ! Got my Fir… https://t.co/MKC7WYGQWf",
02/06/2021 14:11,Vaccine gives us new hope. ?? I got my 2ND DOSE today ?? Getting protected is Self Love. ?? #Sinovac #vaccinated… https://t.co/tx2i4wlnuU,
02/06/2021 14:00,2nd dose let’s go! get vaccinated . #Sinovac ?? https://t.co/Wj9Xpl2FOr,
02/06/2021 12:30,"They need to improve #Sinovac effectiveness. 

Official: Chinese Vaccines' Effectiveness Low https://t.co/WjBT3MhUqu",
02/06/2021 12:30,Got my second dose today for COVID-19! Thank you for the opportunity! ???? #SinoVac #ResBakuna #HerdImmunity… https://t.co/LDGCdORMDp,
02/06/2021 11:54,"Got my 2nd dose of Covid vaccine!??
#RESBAKUNA #Sinovac",
02/06/2021 10:22,First jab! ?????? #covidvaccine #sinovac #besttaytay #besafe https://t.co/kYoB7qR1Qi,
02/06/2021 10:07,"wouldn't choose sinovac ever, I'll even pick sputnik over it",
02/06/2021 9:35,Got my second shot of Covid vaccine today??.#EndThePandemic #Covid_19 #Unite2FightCorona #Sinovac https://t.co/XvPGoDwgB7,
02/06/2021 7:16,"1st Dose DONE ??????
#Sinovac 
#FrontLineWorkers ?? https://t.co/WMrFuNZK0S",
02/06/2021 7:04,"Yey fully vaccinated! 
?? Thank you so much! 
#sinovac https://t.co/2DBmF2P5CO",
02/06/2021 5:19,"2nd dose done??????????
#covidvacccine #sinovac #ilovetaguig #roadtozerocovid19 https://t.co/KmEQTjyIdj",
02/06/2021 5:18,"1 day after 1st jab, ok naman! ?? #Sinovac",
02/06/2021 5:15,"First dose of Sinovac, done!?

#Covid19VaccinePH #Sinovac #Vaccinated https://t.co/1UUcFBZrBc",
02/06/2021 4:26,GOT VACCINATED FOR THE SECOND DOSE! #GetVaccinated #sinovac #vaccine https://t.co/NCA3dNqocs,
02/06/2021 1:59,"We are FULLY VACCINATED!????

#ResbakUNA
#MedicalFrontliner???? 
#Sinovac #2ndDose https://t.co/9t16ZJ6u5l",
02/06/2021 1:07,Got my 2nd dose today! #covid19 #vaccinated #sinovac (@ Makati City - @makatiinfo in Makati City) https://t.co/wYEBMDjmPb,
02/06/2021 1:05,I got fully vaccinated! ?????????????????? #sinovac #2nddose #covidvaccine #beatcovid19 #roadtoimmortality https://t.co/fHkMGdLPrR,
01/06/2021 21:15,I am SINOVACcinated! #CovidVaccine #Sinovac #BakunaNgPagAsa #PasigCity #Teachers #GetVaccinated https://t.co/CtDVoBa2Sp,
01/06/2021 17:43,?? Jabbed? To God be the glory! #Pfizer #pfizerbiontech #bakunangpagasa #firstdosedone???? #pasig #pasigcity #pcgh… https://t.co/rASj3OBjMK,
01/06/2021 16:43,"?? Thank you, Pasig City @pasigpio I finally got vaxxed! One shot down. #vaccinationdone?? #pfizerbiontech… https://t.co/a9JMVl5sbH",
01/06/2021 15:28,Got my 1st dose of #SinoVac today. Let us unite against Covid-19. I believe one of the best ways to beat Covid-19 i… https://t.co/AWC2EOwBIO,
01/06/2021 15:26,got my 1st #SinoVac shot https://t.co/DfAIFt142F,
01/06/2021 14:50,"I AM VACCINATED.. ??????
#RESBAKUNA #Sinovac https://t.co/APcjxdqhh7",
03/06/2021 9:25,Just did my part to help end this pandemic. Yay! ??? #vaccinated #sinovac #loveurself #thankful #feelingblesses https://t.co/jSxYODHG4l,
02/06/2021 11:13,"Finally! Mama's done from the 2nd dose of the vaccine ??????
Thank you Lord!?????? Waiting naman kay papa??
#sinovac… https://t.co/mGhz8UUQ3h",
02/06/2021 1:21,Got our 1st jab #Sinovac easy peasy ?? https://t.co/jheM6GxpSL,
05/06/2021 15:50,One week after my 2nd #covidvaccine with #Sinovac and I turned antibody positive! Good news!! #GetVaccinated… https://t.co/k7RhfBlaYS,
05/06/2021 12:30,"Got my first vaccine jab today. Yes, it's #sinovac . Let's go for what's available na.",
04/06/2021 17:15,"Fully Vaccinated!
The greatest health is
wealth ????
#Resbakuna
#BakunadoProtektado
#Sinovac
?? @ Epifanio Delos Santo… https://t.co/MX1OEhIbP9",
05/06/2021 12:14,"Thanks God ??fully vaccinated na!
Thank you SG ??????????????
#PfizerBiontech ?? ?? https://t.co/hkwdtWHnXE",
05/06/2021 11:50,I got vaccinated! #Sinovac,
05/06/2021 7:21,Thank you #Sinovac #SecondDose #CovidVaccine https://t.co/lm6coM8vQC,
05/06/2021 6:54,I poop too much after vaccination. I guess that’s the side effect?? #Sinovac #vaccinated #vaccine,
05/06/2021 4:20,Side effect: intense muscle / body and joint pain. #vaccinated #Sinovac,
05/06/2021 4:13,Got my 1st dose of #SinoVac today. Let us unite against Covid-19. ??I believe one of the best ways to beat Covid-19… https://t.co/riscjEwDQh,
04/06/2021 17:03,I cannot wait to be vaccinated. #Moderna,
04/06/2021 11:30,I’m so happy that my father has fully vaccinated! Thank you Lord all results are so damn fine! ?????? ??#Sinovac… https://t.co/VncYYUX24Y,
05/06/2021 7:27,Looking forward to the 14 days after the second dose for the #PfizerBioNTech vaccine to take effect.… https://t.co/6m6gn11pQj,
11/06/2021 4:20,"Thank God for paracetamol . My arm doesn't ache that much na 

#getvaccinated
#getinoculated
#pfizerbiontech",
10/06/2021 13:43,Got my 2nd dose of Covid-19 Vaccine today. Fully vaccinated ?? #COVID19Vaccination #Sinovac https://t.co/HkIwWB7g4c https://t.co/Na2H5gb1LS,
10/06/2021 4:54,I took my shot today! ???? #covidvacccine #sinovac #firstdosedone https://t.co/3EGRmDsWlz,
09/06/2021 22:13,The best vaccine is the one that is readily available. #HerdImmunity #Sinovac https://t.co/VmqfRsMBjW,
09/06/2021 7:16,Dizziness after my first dose of #Sinovac. Gone after a few minutes. No other side effect experienced.,
06/06/2021 11:32,I had my first dose of #Sinovac vaccine a couple of weeks ago. Any Covid-19 vaccine is good rather than getting non… https://t.co/d5f16Wj9ea,
08/06/2021 8:34,"#Sinovac vaccine update: no adverse effect up until now after being vaccinated 2 days ago.

TY Papa G.",
11/06/2021 13:28,"One step closer to herd immunity! ?? Thank God for people ??who helped us ???? 

#Covid19 #Vaccine #Sinovac… https://t.co/z3NFd0HB3C",
08/03/2021 11:18,"Vaccine works! 

Thank you so much health-workers! 

#MunCoVac
#Sinovac https://t.co/iZMNLs3tEa",
08/03/2021 10:45,"First dose done! I'm so happy ????
#HalfVaccinated #Sinovac",
08/03/2021 6:49,"I Took My BEST SHOT!??
.
.
.
.
.
#sinovac #covid19 #vaccinated @ Las Pinas City https://t.co/PjQvqitXxw",
08/03/2021 5:36,"Finally! I recieved my first dose of Covid-19 Vaccine. ????

#firstdosedone??#sinovac?? https://t.co/Z96dxJcAs7",
08/03/2021 3:03,WE'VE GOT VACCINATED!!! #COVID19  #Sinovac https://t.co/MeByEETJAy,
08/03/2021 2:52,Shot(s) of Resilience #Moderna https://t.co/rTAGl5Tbuu,
09/03/2021 14:31,"2nd dose complete ??
#pfizermadeit

#pfizerbiontech
#latepost @ Ayalamalls Southpark https://t.co/olJOhwdFGT",
09/03/2021 14:00,Full Vaxxed! #PfizerBiontech https://t.co/wTjBNEkIER,
09/03/2021 12:08,"2nd jab done and dusted. ?? 
#FullyVaccinated #ResBakuna #PfizerBiontech #Pfizer #FrontliNurse #GetVaccinated… https://t.co/snE6R9WLAW",
09/03/2021 8:43,"Getting vaccine today. ??
#Sinovac https://t.co/8DphwqWh6v",
09/03/2021 7:28,There’s really a change of heart-more and more Filipinos are being open &amp,
09/03/2021 7:28,highly accepting of #Sinovac. Truth be to… https://t.co/SCIfkIXRnT,
09/03/2021 6:21,"My #Sinovac #COVID19Vaccine effects after a few hours:
- nauseated
- the jab site slightly hurts a bit (well, my br… https://t.co/Fs7oOlSSvk",
09/03/2021 4:27,"Yeyyy!!! Got my first dose! ??

#vaccinated
#Sinovac https://t.co/10fBMLF0Pe",
08/03/2021 13:28,"Got my first dose ?????
#Sinovac #vaccinated https://t.co/U5g15ZVvPw",
08/03/2021 13:07,"Let's all be safe; get vaccinated.
Got my fist dose. Thank You Lord!

#vaccinated #sinovac 
https://t.co/zTNU2JBoyO… https://t.co/SYIPEZ5ksD",
17/03/2021 5:27,Vaccinated!!  #JabDone #PfizerBioNTech #pfizer1stdose #resbakuna2021 https://t.co/1e2a4XoklT,
17/03/2021 3:52,"1st dose done ????
#PfizerBioNTech #resbakunakasanggangbida2021 https://t.co/5y1LthIJq1",
16/03/2021 9:28,went straight from the airport to the vaccination site to get that Jab done ?? #PfizerBiontech https://t.co/gc8i6U1EqK,
16/03/2021 7:44,First shot. ???? #PfizerBioNTech https://t.co/NAHsFcgowJ,
16/03/2021 2:03,"#Sinovac Post Vaccine Update ????
No fever or feeling of sickness days after. Medyo may feeling lang na slight ngalay… https://t.co/nsPocV1ac9",
15/03/2021 23:00,Finally! Fully vaccinated! #FullyVaccinated #RoadtoZero #Sinovac https://t.co/rg6GkEaKyM,
15/03/2021 15:55,?? Inoculated be part of the solution… #Sinovac #1stDose #Resbakuna (at SM City Novaliches) https://t.co/oUqFapH2NB https://t.co/g16TvL8Gy6,
15/03/2021 13:50,Got my dose for #SinoVac today. Let us unite against Covid-19. I believe one of the best ways to beat this is to be… https://t.co/tCO0j9rs2Y,
15/03/2021 6:33,Vaccinated at last!! The best vaccine is the available vaccine! #sinovac https://t.co/BNtvNuYVrB,
15/03/2021 5:50,"1st dose done. 

Kayo naman next!

let go for #HerdImmunity #Sinovac https://t.co/s71j1zLR1j",
15/03/2021 3:19,"Fully vaccinated!!! Yay!
#GetVaccinated #Moderna
#Covid19AB https://t.co/Qr7dOVz610",
15/03/2021 2:51,Vaccinated today ?????????? #PfizerBiontech,
14/03/2021 17:28,Mama got vaccinated with #PfizerBioNTech Thank You Lord!!! Nothing is impossible ?? Seeyou ???????? https://t.co/sGMGoP0X43,
14/03/2021 14:56,"Got my 1st dose for #SinoVac today.
Let us unite against Covid-19.

Please get yourself vaccinated as soon as possi… https://t.co/EUxE0wyKkr",
14/03/2021 8:42,Scheduled for vaccination bukas parents ko pero they are planning to back out kasi #Sinovac ang vaccine.… https://t.co/DUZTGcaxyF,
14/03/2021 5:38,"Got my 1st dose! ??????
Road to a healthy Pilipinas. ??

#Sinovac
#Resbakuna
#BidaAngSolusyon
https://t.co/3s5TJc1H7j",
14/03/2021 5:35,"finally got my pink card ????

#endcovid19 
#resbakuna 
#covidvacccine 
#pfizerbiontech 
#pfizermadeit https://t.co/qmMgr1gXZL",
13/03/2021 11:39,Got my first dose of #PfizerBiontech #COVID19 vaccine today! https://t.co/z5iwzNqOnl,
13/03/2021 8:06,"Vaccinated… ??

Protect yourself and others
-get vaccinated. ?? #PfizerBiontech https://t.co/QdVX3t2diW",
13/03/2021 6:26,"All I want is just to get the old normal back, so I am taking my part to make it happen ??  
#PfizerBioNTech
#pfizer… https://t.co/7XdCev4rvz",
13/03/2021 6:25,"I got vaccinated ??
#Pfizerbiontech @ Limay Sports Complex https://t.co/hcb0efIAdP",
13/03/2021 6:25,"So far, I have body ache. Hoping will not end as a fever. #covidvaccine #sinovac @ Caloocan https://t.co/KghVCmD5zn",
13/03/2021 5:16,"dude, i just got my first dose today!??

#GetVaccinatedASAP #COVID19Vaccine #Sinovac https://t.co/K4ALRMkRDB",
13/03/2021 2:30,"Get vaccinated, we did! ????????
#fullyvaccinated  #Sinovac #letsbeatcovidtogether https://t.co/i9rfQu2t3o",
12/03/2021 13:57,"Medyo nakakaloka pala ang second dose ng #Sinovac. Soreness in the arm is gone, but there’s fatigue and headache. Still, get yours, guys!",
12/03/2021 12:45,"Got my 1st dose for #SinoVac today.
Let us unite against Covid-19.
Please get yourself vaccinated. Praying the worl… https://t.co/QQ6aESPoC2",
12/03/2021 8:29,Got vaccinated today. #RoadtoZero #CovidVaccine #Sinovac #COVID19Vaccine @SamsonMiguel00 https://t.co/d5GSNMKpN6,
12/03/2021 8:29,"I got my second jab of COVID vaccine

#LetsbeatCOVID19Together
#GoGetVaccinated
#pfizerbiontech 
#CovidVaccine @ Ja… https://t.co/iNkRvBbhAw",
12/03/2021 7:07,"Fully Vaccinated! ??

#VaccineNationIsTheSolution
#FullyVaccinated
#PfizerBioNTech https://t.co/bYgc8unBXi",
12/03/2021 6:36,#PfizerBiontech 2nd doze done. I cant sleep sa muscle pain. ?? the more i try to sleep the more i feel the pain. Don… https://t.co/i67DKbj3FO,
12/03/2021 5:23,"Got My 2nd Dose????
 #pfizerbiontech
#fullyvacinnated @ Megatrade Hall https://t.co/yJ8GeAqg4m",
11/03/2021 17:01,"anyways, finally complete dose na ?? #PfizerBiontech ????",
11/03/2021 13:53,"Fully vaccine ??????
Pfizer??
Super Thank you ??

#PfizerPh #pfizer2nddose 
#pfizerbiontech #pfizervacine… https://t.co/b2BriPcv5w",
11/03/2021 12:04,Got our 2nd dose of #Sinovac vaccine today and looking forward in two weeks to officially declare ourselves fully v… https://t.co/PvRLHAVR4d,
11/03/2021 6:44,"Got my first dose of #sinovac today. Let's not be selfish, protect yourself and others as well from #COVID19. https://t.co/pBTdQRdySM",
11/03/2021 6:15,"Got my 2nd Dose. Fully vaccinated! 
#PfizerBioNTech",
11/03/2021 5:15,"Muscle pain is real… ????
#FullyVaccinated  #PfizerBioNTech  ????",
11/03/2021 2:06,Fully vaccinated! ??? Thank you Lord! ?? #PfizerBioNTech https://t.co/XLKmNC7cpo,
11/03/2021 0:14,"Finally, we are now fully vaccinated! ??? #VcVax #Sinovac #Sinovaxe Thanks @valenzuelacity @rex_gatchalian ??

with… https://t.co/FI97nEJxEM",
10/03/2021 13:40,"Fully vaccinated ??????
Get whatever is available in your community
Pray for no side effects ????

#Sinovac @ Ayala Malls https://t.co/GSWgUH2Yyg",
10/03/2021 12:32,"Today, I got my second dose of #sinovac . No matter what #vaccine you have what matters most is, you protect yourse… https://t.co/JFd5Zgp2XN",
10/03/2021 7:30,"Prevention is better than cure

#Sinovac https://t.co/UkQF4zk9yj",
10/03/2021 7:29,"Chills ?? #moderna ?? as a person that wears shorts and a thin top, eat ice cream while watching movies (bigscreen),… https://t.co/7jhbO5ePBh",
10/03/2021 6:18,"TGIF, I'M FULLY VAXED!!
THANK YOU TITO DOC!!  #PfizerBioNTech #blessed 
??????????",
10/03/2021 6:13,"Finally, jabbed! ?? #sinovac",
10/03/2021 4:56,me waking up so early for my 2nd vaccine dose. but it was all worth it! #MarikinaVaccine #FullVaccination #Sinovac https://t.co/H6W6zSrJYi,
10/03/2021 4:32,1 week left. I'm so excited to my second dose of #CovidVaccine #Sinovac ..,
10/03/2021 3:37,"Thanks G!?? Finally, I’m Fully Vaccinated!?????? 

#covid_19  #sinovac #2nddosedone???? 
Thankyou kay Kuya na nagpicture… https://t.co/Bq4MjrVdHp",
10/03/2021 3:13,"I'm fully vacccinated na ?? 
#Sinovac  #alterpoz",
09/03/2021 16:23,"Got my 1st shot, now your turn ????

#sinovac @ Waterfront Airport Hotel and Casino https://t.co/NDAHWWv4Jl",
09/03/2021 16:12,"Finally vaccinated with first dose of sinovac ??

#Sinovac #fightagainstcovid19 #vaccinesSavesLives https://t.co/S7enIX0uoo",
10/03/2021 9:27,"Got my 2nd dose of covid vaccine. ?? Thank you G ????

#CovidVaccine #2nddose #PfizerBiontech #Pfizer https://t.co/0lkvEoL5cE",
10/03/2021 12:30,Waited for my turn and now happily fully vaccinated with #sinovac. Walang pili-pili. The best vaccine is the one th… https://t.co/o6HIjhk3cl,
10/03/2021 1:30,FULLY VACCINATED YAAAAY!!!! #CovidVaccine #FullyVaccinated #Sinovac https://t.co/KcV2k0V7qD,
10/03/2021 12:46,"I am fully vaccinated #PfizerBioNTech  ?? 

It’s not too late to get your 1st shot!! 

#VaccineNation #ResBakuna… https://t.co/G03YpqGDvG",
10/03/2021 12:26,Get vaccinated now.  Fully #vaccinated with #sinovac. Expecting booster shot after 6 months. Am I right… https://t.co/QSnr5ZMyRy,
11/03/2021 10:58,"Got my 2nd dose ??
#Sinovac #FullyVaccinated #LetsGetVaccinated #StaySafeandHealthy #ToGodbealltheGlory https://t.co/wJ2hnDxiQ3",
19/03/2021 6:12,"Doing my part! 
#1stdosedone????
#sinovac #sinovaccinated #ECQready @ Metro Plaza Malaria https://t.co/a779t6eAQN",
19/03/2021 6:10,"First jab of Sinovac 

#????????????? #???????ss???????s #sinovac @ Andres Bonifacio Integrated School ABIS https://t.co/YTWiscKzyL",
19/03/2021 6:10,Second dose done. Time to doze off. ?? #moderna #GetVaccinated https://t.co/cNSnFObJqn,
19/03/2021 5:48,"Yey. I'm fully vaccinated.
 #ilovetaguig #moderna  #fullyvaccinated #fullyvaccinatedagainstcovid19 #LGU #Taguig… https://t.co/7l5u4DwY7v",
19/03/2021 5:39,Yaaaas i’m fully vaccinated. ?? #Sinovac https://t.co/pnsY946JML,
18/03/2021 10:30,Let’s do our part and encourage each other for a #healthypilipinas ???? #moderna https://t.co/7fbtKj9m1a,
18/03/2021 9:25,Let’s get all vaccinated and be protected. #fullyvacinnated #moderna #achealth #covidshield #thankyousycip @ Ayala… https://t.co/QAx0wO0Qu8,
18/03/2021 6:47,"My second dose vaccine.
Yeah!!!! Fully vaccine of Sinovac????
#vaccinated 
#seconddose 
#Sinovac 
#FullyVaccinated https://t.co/rtyl0eDcTp",
18/03/2021 6:18,"Thank you Lord, all of us (adults) in the family are now fully vaccinated! ????
#Resbakuna
#Sinovac
#PfizerBioNTech
#AstraZeneca",
11/03/2021 15:45,"Fully Vaccinated! #Sinovac ??
Get yours, too. #OneStepCloser #byecovid19?? @ Sm San Lazaro 3d Cinema https://t.co/LS3XejxdeM",
12/03/2021 20:26,"Fully vaccinated! Thank you, Kapamilya! ?????? #Moderna #vaccine #GotYourVacc https://t.co/uxCcyXT3Ij",
13/03/2021 2:05,"Drean come true! ??

#CovidVaccine #COVIDVaccination #Sinovac https://t.co/993qvWb29A",
15/03/2021 8:58,Got first vaccine dose ?? #roadtozero #Sinovac https://t.co/qqkYmXqotC,
15/03/2021 19:31,Finally got my second dose. ?? #fullyvacinnated #covidvacccine #sinovac #covidfreephilippines #saveyourself… https://t.co/u2ku45uluC,
16/03/2021 15:33,"First dose. Thank you. ???? 

#Moderna #COVID19PH https://t.co/2U9GzoeoX9",
18/03/2021 2:39,Get vaccinated ?????? #AstraZeneca #Pfizervaccine #Sinovac #ModernaVaccine #JansenVaccine,
19/03/2021 5:44,"I got vaccinated todaaaaay! ????????
#Moderna #FirstDoseDone #Vaccinated https://t.co/yUMIA66uaO",
19/03/2021 3:18,My left arm is still sore. ?? SL this afternoon #seconddose #Moderna #vaccinated #vaccine #Tuesday #sideeffects… https://t.co/QG2C4e5T6q,
18/03/2021 5:15,"Got my 2nd dose 
Fully vaccinated na po ako ??
#Sinovac ??",
11/04/2021 15:10,"Finally decided to get vaccinated.
#PfizerBiontech Covid-19 vaccine first jab.
#ResbakunaKasanggangBida https://t.co/vS0TFdKhrv",
14/04/2021 6:45,"Fully vaxxed. Ganap nang baks! ?? ?? 
#SecondDose #PfizerBiontech #Resbakuna #ThankYouLGU #DuterteBulok #DuterteVeerus https://t.co/wHDXSq1ETO",
13/04/2021 23:09,"2nd dose #PfizerBioNTech 
Fully Vaccinated ????
#Resbakuna #Bakunation",
14/04/2021 5:56,"A perfect gift for my birthday next week! I’m now fully vaccinated! Thank you Lord! ????

#vaccineworks #sinovac… https://t.co/hvHpLji7Vd",
14/04/2021 5:34,I’m so happy that i’m already fully vaccinated!!! #vaccinated #sinovac,
14/04/2021 4:49,Bakuna day!!! THIS IS IT. ?? #Moderna #muncovac ?? https://t.co/R5IcOaympj,
14/04/2021 4:47,"Sabi nga nila, “the best vaccine for you is the one available to you right NOW.”

1st dose, done. #Moderna ?
Thank… https://t.co/gAGARLv7Pq",
14/04/2021 4:25,In pain... ???? #moderna https://t.co/MVDPqTRsry,
14/04/2021 3:26,Get vaccinated! ?? Finally got my first dose. #Moderna #VaccineNation #StayHomeStaySafe #FightingCovid19 @ The Tent… https://t.co/fzoeNkU9eH,
14/04/2021 2:26,"Yaaaaaas!! First dose done. #Covid #vaccinationdone??  #Moderna @ San Andres Sports Complex , Malate , Manila https://t.co/87ykO7yFOK",
14/04/2021 2:19,Arm. So. Heavy. #CovidVaccine #Moderna,
13/04/2021 10:53,"Got my first dose of pfizer vaccine ?? Thank you QC ??
#pfizerbiontech @ Quezon City, Philippines https://t.co/rvd6gM9s95",
13/04/2021 8:08,First dose. ???? #PfizerBiontech #LetsGetVaccinated https://t.co/1eNdeA0aWq,
13/04/2021 5:08,"I'm done with my first job as a hero I also encouraged everyone to do the same.
#1stdose 
#Sinovac https://t.co/mC00v2Grs6",
13/04/2021 3:15,Fully vaccinated ?? keep safe everyone #sinovac https://t.co/ugySM1IpVy,
13/04/2021 10:28,Thank You Jesus for your gift of #vaccines ? #moderna for my brother and me #firstdose #birthmonth,
20/04/2021 4:46,"Took my 1st dose of #moderna vaccine this afternoon. So far, i only felt fatigue and sore arm and ofc starving afte… https://t.co/EiNj7yw2eV",
22/04/2021 13:28,Guess who got her first dose? ?? #GetVaccinated #moderna https://t.co/fYUPOhm350,
22/04/2021 12:35,"Finally got my 1st dose of Anti-covid vaccine

Moderna vaccine is ??

#resbakunadone  #KasanggaNgBida  #Moderna… https://t.co/aVcJQ4rLIG",
22/04/2021 10:46,"Fully vacc, get yours too ??
#Moderna
#CenruryCares https://t.co/4a6x1OR8i8",
22/04/2021 10:15,Nonstop headache after #Moderna ??,
22/04/2021 10:14,"Long wait is over, got my 1st dose,

#moderna with wings. ????

#staysafe #stathealthy #StayHomeStaySafeCovid19 https://t.co/ADSrlbvpLu",
22/04/2021 5:51,"I got vaccinated. ?????
#Moderna #RoadtoZeroTaguig",
22/04/2021 4:43,"I got vaccinated! finally ?????? let’s all do our part to protect ourselves and the people around us ?

#PfizerMadeIt!… https://t.co/WHR3ud6A5h",
21/04/2021 23:56,"The best Vaccine is the one that is available.
#FirstDose #Sinovac #GetVaccinated https://t.co/A0ji9MDNuW",
21/04/2021 13:26,"Got fever now, also the sharp pain in my left arm. #vaccineBaby #PfizerBioNTech",
21/04/2021 10:58,"We're now fully vaccinated with #PfizerBioNTech. ???? Let's get vaccinated. While we want to protect ourselves, we a… https://t.co/4m5HF0oKpA",
21/04/2021 8:15,"Thank you Lord! ??

#PfizerBiontech first dose ??
#FightAgainstCovid19
#RESBAKUNA",
21/04/2021 7:40,"Hate Digong and the CCP, pero mukhang maaasahan naman talaga ‘tong #Sinovac. Pero kahit fully vaxxed na tayo, we sh… https://t.co/NOB9l0GWNG",
21/04/2021 6:40,More than 24 hours after 1st jab - no side effects aside from foodtrip. ?? All I did was drink paracetamol after my jab. #Sinovac,
21/04/2021 6:29,"Yey! I GOT MY VACCINE TODAY ??
#Sinovac https://t.co/SvQRJEgVdr",
